-2.615767197231360E-05	   2.055176879568580E-05	   2.471029596123810E-05	  -3.548527713146020E-04	   8.566151753504390E-05	  -2.454856033992540E-04	
-2.844942502597010E-05	   2.893702111429830E-05	   2.203511521476570E-05	  -3.448311466985090E-04	   9.383257256405470E-05	  -2.805252790867050E-04	
-3.128097740235940E-05	   4.022990206795980E-05	   1.851295203579220E-05	  -3.145502551657980E-04	   1.010352606565420E-04	  -3.311497283618320E-04	
-6.484911175599650E-07	  -1.254843849908990E-06	   1.199997980397650E-05	  -2.900900694521210E-04	   3.638622748346640E-05	  -1.936323946785380E-04	
-1.113439460816070E-06	   1.356909792033300E-06	   1.086098508672440E-05	  -2.891123233379790E-04	   4.007771018735030E-05	  -1.968348092653090E-04	
-2.427912515839110E-06	   2.181535371735360E-06	   1.405182551084670E-05	  -2.880366428942570E-04	   4.368003849970620E-05	  -1.993874452125150E-04	
-6.832931283138520E-06	   9.111237614211610E-06	   1.728129842939780E-05	  -2.712614426004020E-04	   5.701730666224060E-05	  -2.160708528074850E-04	
-1.070911399583210E-05	   1.526185995521120E-05	   1.922070725474440E-05	  -2.535626686185650E-04	   6.700475419415760E-05	  -2.281856801418040E-04	
-1.439470043631280E-05	   2.106190541717260E-05	   1.631551221769610E-05	  -2.212995867938120E-04	   6.923015925296370E-05	  -2.310911884314280E-04	
-1.894838959897390E-05	   2.750111746137040E-05	   1.105530324256420E-05	  -1.697208246295080E-04	   6.652778920526070E-05	  -2.236187625421720E-04	
 3.137237413136840E-05	  -1.731950502816130E-07	   6.282676465049720E-06	  -2.186236458280200E-04	   5.816710171469390E-05	  -1.986128080309170E-04	
 3.072603944968290E-05	   1.387653693914600E-06	   4.594745794828610E-06	  -2.159229626926830E-04	   5.925531920472310E-05	  -2.007099720748730E-04	
 2.884725924593210E-05	   1.729684914781320E-06	   6.139114930236530E-06	  -2.175508148604830E-04	   5.926919725032940E-05	  -1.968855945016260E-04	
 2.295454416191700E-05	   4.002882653834810E-06	   7.918367929497220E-06	  -2.081098575070630E-04	   6.148879105305100E-05	  -1.977201195680360E-04	
 1.789043202187410E-05	   5.551247260083910E-06	   1.005762275783080E-05	  -2.007148195750900E-04	   6.321483532184590E-05	  -1.962130239286890E-04	
 1.294168542811220E-05	   7.642942772765360E-06	   1.128999574980850E-05	  -1.928071689330450E-04	   6.481655494599120E-05	  -1.921109090053990E-04	
 6.827311475230070E-06	   1.038885302896880E-05	   1.267684600855200E-05	  -1.848729964119520E-04	   6.624512687998230E-05	  -1.844680842639840E-04	
 7.644044765171220E-05	  -2.375914623087940E-06	  -1.796499324459000E-05	  -1.744338479580440E-04	   6.267741893199310E-05	  -2.196333604096780E-04	
 7.570122818371880E-05	  -1.724385800939630E-06	  -1.764564516861010E-05	  -1.744927130971280E-04	   6.251432036881530E-05	  -2.185044411526270E-04	
 7.355244839199920E-05	  -6.971409939677180E-07	  -1.717984273639590E-05	  -1.721675718971620E-04	   6.344912638786960E-05	  -2.171109017383060E-04	
 6.681289095701350E-05	   2.381709963834170E-06	  -1.487714204131100E-05	  -1.688635875119550E-04	   6.589897906813100E-05	  -2.099477896081560E-04	
 6.102101503251670E-05	   5.066225644369110E-06	  -1.300021986238330E-05	  -1.656079135561840E-04	   6.819571599219070E-05	  -2.042709909965870E-04	
 5.536108384216910E-05	   7.426658512819220E-06	  -1.095963823901230E-05	  -1.622902436487510E-04	   7.065753595643960E-05	  -1.992488508182700E-04	
 4.836801293225660E-05	   1.027216479403580E-05	  -8.319818403527340E-06	  -1.576814271653220E-04	   7.403549100713500E-05	  -1.934883219322920E-04	
 1.218533688246780E-04	  -6.178994889836590E-06	  -3.861484597745210E-05	  -1.402197679872520E-04	   6.225859172522810E-05	  -2.295946644891820E-04	
 1.210446973259200E-04	  -5.497263552074880E-06	  -3.857016363308080E-05	  -1.394821640424440E-04	   6.216958120687010E-05	  -2.288277340666850E-04	
 1.186940328075890E-04	  -4.366963217226830E-06	  -3.789387889821450E-05	  -1.380403909093820E-04	   6.301253406989080E-05	  -2.261977550318470E-04	
 1.113212724192400E-04	  -6.208727775036300E-07	  -3.598676943486920E-05	  -1.328886309943310E-04	   6.569070556573410E-05	  -2.182858317187880E-04	
 1.049852312470570E-04	   2.595217037216530E-06	  -3.428819224652290E-05	  -1.284087755103640E-04	   6.817689435415570E-05	  -2.114461159276680E-04	
 9.879353143834930E-05	   5.892401404038240E-06	  -3.252931622660180E-05	  -1.240233883877890E-04	   7.058809487118000E-05	  -2.047114160445840E-04	
 9.114343917414890E-05	   9.967380091718630E-06	  -3.028710680781170E-05	  -1.185396505272990E-04	   7.378910496560800E-05	  -1.963288776673080E-04	
 1.659583075811610E-04	  -9.802600674694980E-06	  -5.968813681978100E-05	  -1.107299425080030E-04	   5.742406419584340E-05	  -2.314322156049630E-04	
 1.651021956834470E-04	  -9.108057563394350E-06	  -5.938276934819290E-05	  -1.103003832643190E-04	   5.736663989189970E-05	  -2.303813445934260E-04	
 1.626136303453990E-04	  -7.700540227732260E-06	  -5.873173373473610E-05	  -1.092064926120850E-04	   5.853294828725130E-05	  -2.271994943301960E-04	
 1.548083498363750E-04	  -3.504694241444160E-06	  -5.633599460545500E-05	  -1.054483529049660E-04	   6.196669041852870E-05	  -2.171245674376780E-04	
 1.481006072731190E-04	   6.632848914071880E-08	  -5.423100762356790E-05	  -1.022240895620990E-04	   6.487945077758140E-05	  -2.083183828668290E-04	
 1.415456738032880E-04	   3.013721118350040E-06	  -5.247917953459350E-05	  -9.841137670825850E-05	   6.799582778747900E-05	  -1.997166940249050E-04	
 1.334467918517790E-04	   6.781668902873850E-06	  -5.063336810246120E-05	  -9.344017516281140E-05	   7.159030880971610E-05	  -1.890899606684490E-04	
 2.074307647890860E-04	  -1.562316161241830E-05	  -7.443383618116090E-05	  -8.449095209341300E-05	   5.912051647778650E-05	  -2.236393012369520E-04	
 2.065428082619170E-04	  -1.509041904277380E-05	  -7.419993363911610E-05	  -8.406468714408410E-05	   5.868721554808120E-05	  -2.225075405717520E-04	
 2.039616762380440E-04	  -1.392009864012870E-05	  -7.329881346114650E-05	  -8.103414720830210E-05	   5.847400637619150E-05	  -2.200322516471890E-04	
 1.958660642124610E-04	  -9.331366944204610E-06	  -7.209735780864810E-05	  -7.460955701405390E-05	   5.781716236988330E-05	  -2.118309072727280E-04	
 1.889088150403370E-04	  -5.090616601775900E-06	  -7.164511644627540E-05	  -6.888530720998810E-05	   5.754175155604920E-05	  -2.051175952581720E-04	
 1.821100589720700E-04	   6.864213530999800E-07	  -7.125015626580630E-05	  -6.560501642996080E-05	   5.696028309080010E-05	  -1.984680041225270E-04	
 1.737099244676660E-04	   7.455638540941240E-06	  -6.990993961968380E-05	  -6.240383550602260E-05	   5.821403288548080E-05	  -1.899551222901020E-04	
 2.390399401803890E-04	  -3.172851636835190E-05	  -8.642370326544240E-05	  -4.406675453981790E-05	   3.530082563078250E-05	  -1.426436767731000E-04	
 2.381332834470120E-04	  -3.171816927577910E-05	  -8.606543555900010E-05	  -4.361985609102660E-05	   3.575899013666030E-05	  -1.414216947894830E-04	
 2.337225544584770E-04	  -2.851042632788790E-05	  -8.861495439727640E-05	  -4.431670149626970E-05	   2.877442442165780E-05	  -1.354420932620470E-04	
 2.200701308926770E-04	  -1.898901683493870E-05	  -8.978552790587050E-05	  -4.313482742695580E-05	   8.709238377736810E-06	  -1.156747154433700E-04	
 2.087949735024320E-04	  -1.357492054851080E-05	  -8.576172458064160E-05	  -4.283636244151980E-05	  -5.707383127558270E-06	  -9.875167170207950E-05	
 1.977766754896560E-04	  -8.615320187576620E-06	  -7.872927880700540E-05	  -3.414901476380970E-05	  -7.495281243582230E-06	  -8.025637474014170E-05	
 1.841631284837670E-04	  -4.139980250284750E-06	  -7.064122554697720E-05	  -2.000367136866040E-05	  -1.431084377900670E-05	  -5.643463527538730E-05	
 2.569048649810280E-04	  -5.283183817596710E-05	  -8.759949212649670E-05	  -4.302051030971830E-05	   1.808211401019910E-05	  -1.516251195639100E-04	
 2.559855731249760E-04	  -5.249040976998720E-05	  -8.700964408579840E-05	  -4.293372968283740E-05	   1.912393708513290E-05	  -1.502442846578040E-04	
 2.479385240645430E-04	  -3.856403851721700E-05	  -8.978370905607940E-05	  -6.324571359566600E-05	   2.969734048818120E-06	  -1.221092381485840E-04	
 2.232492456985880E-04	  -2.305887002703850E-05	  -8.160592100819750E-05	  -4.948873200118460E-05	  -1.171991730068720E-05	  -6.158868986767950E-05	
 2.034169036921640E-04	  -1.673720697237270E-05	  -7.493222325391630E-05	  -2.391081389398180E-05	  -9.957725873617690E-06	  -1.282674839362410E-05	
 1.840363622988240E-04	  -2.608596464349540E-05	  -6.192682054034660E-05	   2.682247797070840E-06	  -1.926799820904180E-05	   1.319292572276700E-05	
 1.600909298053600E-04	  -3.712793211281300E-05	  -5.086055104530420E-05	   1.029697870307350E-05	  -2.249918428611540E-05	   3.916184419525360E-05	
 2.662469467021410E-04	  -5.772491659203190E-05	  -8.739560988529070E-05	  -6.103552230744060E-05	   2.236495359408280E-05	  -2.515127629711720E-04	
 2.653202381631260E-04	  -5.656925356616130E-05	  -8.731441789096690E-05	  -6.118135952681640E-05	   2.207706641913930E-05	  -2.504726597075930E-04	
 2.554187058495180E-04	  -5.175199351523680E-05	  -8.613075491275490E-05	  -8.552009645822160E-05	   1.345174977883910E-05	  -2.488073568435750E-04	
 2.251004635237130E-04	  -3.904842558036010E-05	  -6.451023880644060E-05	  -9.209940265564790E-05	   3.351974256185140E-06	  -2.441227278458680E-04	
 2.009030738938720E-04	  -5.727541427142420E-05	  -4.339720846449410E-05	  -1.439575587727850E-04	   6.169446967334770E-05	  -2.012884534059710E-04	
 1.772569250335910E-04	  -5.419939253699960E-05	  -4.645090051090560E-05	  -4.538034985839640E-05	  -1.369919868927550E-06	  -1.324083784055690E-04	
 1.480411642469060E-04	  -4.753936298952140E-05	  -4.570515587093710E-05	  -3.724849820646380E-05	   7.628724782723190E-06	  -2.806939642437360E-05	
 2.747126424181960E-04	  -5.618703075020230E-05	  -9.253698663306060E-05	  -6.748461237122840E-05	   1.509785908653280E-05	  -2.996576086068370E-04	
 2.737830696239890E-04	  -5.639065725068510E-05	  -9.206466069922490E-05	  -6.726488653635710E-05	   1.606826225775910E-05	  -2.982716898961460E-04	
 2.638509338205620E-04	  -5.390508547971620E-05	  -8.942895886599120E-05	  -6.733140451423900E-05	   1.277669462637030E-05	  -2.831548930510410E-04	
 2.334389843804470E-04	  -4.407174099017290E-05	  -6.128786834655360E-05	  -6.882865095505630E-05	   9.521171616040850E-07	  -2.446296416414080E-04	
 2.091668058650350E-04	  -8.155057270831390E-05	   8.209490957326410E-05	  -1.912023429282560E-04	   1.236976676761580E-04	  -1.918273178672910E-04	
 1.854475718848970E-04	  -4.586471253956590E-05	  -4.687026219156130E-05	  -9.044524058101400E-05	  -5.051289233556500E-06	  -1.709941738995470E-04	
 1.561415115153320E-04	  -3.490954295463870E-05	  -5.363609078737390E-05	  -1.090212468293260E-04	   3.153241363618040E-06	  -1.029863671759350E-04	
 2.808527818809840E-04	  -6.853186635408410E-05	  -9.289188092856910E-05	  -6.921929998334540E-05	   1.220219236867370E-05	  -3.054663128260970E-04	
 2.799211843794860E-04	  -6.670285617573080E-05	  -9.264956711822820E-05	  -6.897262088339640E-05	   1.222153505932540E-05	  -3.042111310114300E-04	
 2.699674153399030E-04	  -5.890916679410050E-05	  -9.018364821272680E-05	  -6.882441759650020E-05	   1.185806662087930E-05	  -2.901311109345150E-04	
 2.394892254760530E-04	  -4.425496726717990E-05	  -6.314545018362020E-05	  -6.119039265099210E-05	   1.070915684618320E-06	  -2.489846945780220E-04	
 2.151641796035850E-04	  -9.088586183269560E-05	   2.048015365430660E-04	  -1.480471722181890E-04	   1.438995966466680E-04	  -2.167888153695710E-04	
 1.913932826377320E-04	  -4.079950935722240E-05	  -4.938735484009200E-05	  -1.116305782242620E-04	  -4.308260929169360E-06	  -2.094640786547680E-04	
 1.620233905871130E-04	  -1.311973062984390E-05	  -5.592364386562320E-05	  -1.282331453344820E-04	   3.389893063807650E-05	  -2.295221718508990E-04	
 2.869929822031020E-04	  -6.619751561123900E-05	  -9.335573127301410E-05	  -6.943106401070210E-05	   1.115421767577270E-05	  -3.067700113238610E-04	
 2.860595023188860E-04	  -6.626458134214270E-05	  -9.287852486007410E-05	  -6.912641514979110E-05	   1.232574940871160E-05	  -3.054257642486860E-04	
 2.760856207277090E-04	  -6.125353796894880E-05	  -9.147182944952260E-05	  -6.604287061068610E-05	   1.062738757935020E-05	  -2.923946545159110E-04	
 2.455458467379170E-04	  -4.648620568418830E-05	  -6.418079393693840E-05	  -5.753259356593310E-05	   1.849475675656070E-06	  -2.538618675659900E-04	
 2.211716497611590E-04	  -1.001379231885750E-04	   2.960140281917460E-04	   7.827213736535790E-05	   1.697565452235310E-04	  -2.842587740065950E-04	
 1.973527214023980E-04	  -3.357327814991430E-05	  -5.131960783836480E-05	  -1.042406789306350E-04	  -2.041778286985910E-07	  -2.559370310821960E-04	
 1.679234846485990E-04	  -1.742208199281220E-05	  -6.448785389576010E-05	  -1.243526054555790E-04	   1.425893201138860E-05	  -2.129686723583470E-04	
 2.930226100621740E-04	  -8.419438088477510E-05	  -9.681850807388730E-05	  -5.904808822299470E-05	   3.845212902453510E-06	  -2.904681251681560E-04	
 2.920873020412120E-04	  -8.203803634389870E-05	  -9.591017241829910E-05	  -5.924294980122590E-05	   7.418825107947190E-06	  -2.913075008786220E-04	
 2.820938874962520E-04	  -6.792662630159010E-05	  -9.338648851663670E-05	  -5.878379815431860E-05	   9.133641090103470E-06	  -2.893036497468910E-04	
 2.514943040944060E-04	  -4.522575532040700E-05	  -6.468317953330790E-05	  -5.397488199388730E-05	   2.725367243339240E-06	  -2.619002888095430E-04	
 2.270723724359500E-04	  -1.098358769001930E-04	   3.762862364473240E-04	   3.161904376685160E-04	   1.959851919695900E-04	  -3.530677145664440E-04	
 2.032067968393470E-04	  -3.471708702740100E-05	  -5.422889203956280E-05	  -8.953305611949020E-05	   1.703425246114260E-06	  -2.890294284028430E-04	
 1.737199255612040E-04	   2.191860573723340E-05	  -5.901887712359930E-05	  -1.407410714168400E-04	   5.566981295822730E-05	  -4.014205624781520E-04	
 3.060171673939900E-04	  -6.645256064752200E-05	  -1.018401557130570E-04	  -5.103702758723390E-05	   8.054587244502620E-06	  -3.218996656158850E-04	
 3.050769496660040E-04	  -6.612251123134080E-05	  -1.016474847999120E-04	  -5.083317427118190E-05	   7.240772822012370E-06	  -3.206351913733980E-04	
 2.950310767474610E-04	  -6.381117363977130E-05	  -9.796800624465560E-05	  -5.067537299140850E-05	   7.796105424917280E-06	  -3.069745835974020E-04	
 2.642708671281820E-04	  -5.520860775400000E-05	  -6.693070357810160E-05	  -4.592957963042210E-05	   1.060165915832420E-06	  -2.659831341866440E-04	
 2.397207375641160E-04	  -5.386933040195340E-05	   3.002961971729760E-04	   1.775843584326290E-03	   4.471557408289010E-05	  -6.000837940710960E-04	
 2.157298845385820E-04	  -1.912132010148630E-05	  -5.764098967150120E-05	  -6.666658503044490E-05	   1.689690027614590E-05	  -3.421991932244260E-04	
 1.860882279963670E-04	  -8.164657083894230E-06	  -7.438768508219740E-05	  -5.664269684372970E-05	   2.258084327386200E-05	  -3.116381231294090E-04	
 3.271443707374760E-04	  -7.495789835845870E-05	  -1.081338619222790E-04	  -3.618728249976010E-05	   7.608466523983320E-06	  -3.352429095869500E-04	
 3.261964195646230E-04	  -7.462487833224310E-05	  -1.077109122999140E-04	  -3.596983376615770E-05	   7.413691260277370E-06	  -3.340147126234060E-04	
 3.160679176952980E-04	  -7.129104419788190E-05	  -1.045011803494600E-04	  -3.524391142466830E-05	   6.330750200291090E-06	  -3.206809793657590E-04	
 2.850547003118100E-04	  -6.155886275082870E-05	  -7.224720957729620E-05	  -3.145367441289690E-05	   3.932425716493420E-07	  -2.797366941992520E-04	
 2.603026419095160E-04	  -8.510463682161600E-07	   1.003231328031990E-04	   4.878985021610430E-03	  -3.996118019743800E-04	  -8.440974056894290E-04	
 2.361144601869230E-04	  -2.317786299149230E-05	  -6.568719854525730E-05	  -3.410166745481610E-05	   9.932278312615040E-06	  -3.615256851364760E-04	
 2.062289961628340E-04	  -1.483252983381500E-05	  -8.186390464989230E-05	  -3.173067541462770E-05	   1.509327961793020E-05	  -3.207630053446400E-04	
 3.408415151850680E-04	  -7.884725923162000E-05	  -1.122795065372740E-04	  -1.702136919953660E-05	   3.302471375285670E-06	  -3.439240730817610E-04	
 3.398889482156760E-04	  -7.855396445686990E-05	  -1.119072603672780E-04	  -1.696381572231150E-05	   3.128135248112290E-06	  -3.426721229675860E-04	
 3.297111282958010E-04	  -7.552127123585960E-05	  -1.085853157170010E-04	  -1.676526910411570E-05	   3.042179421658420E-06	  -3.292874654625010E-04	
 2.985469002848390E-04	  -6.635567719888510E-05	  -7.531543672421900E-05	  -1.494662179165750E-05	   5.625743636626430E-07	  -2.881884851812640E-04	
 2.736743183062790E-04	   2.152497437169990E-06	  -3.668379090394100E-05	   8.307979975252740E-03	  -9.569770753957590E-04	  -7.509090051176590E-04	
 2.493683586551900E-04	  -2.704749293373190E-05	  -6.891110942078220E-05	  -1.780806818198530E-05	   4.436414246998880E-06	  -3.703771678884820E-04	
 2.193373752991720E-04	  -1.865781182760300E-05	  -8.594549881524530E-05	  -1.640407957205050E-05	   6.678324357833340E-06	  -3.313137431615770E-04	
 3.457747751940490E-04	  -7.964912095163240E-05	  -1.141715862460930E-04	   2.610505577282980E-06	  -4.197034339680020E-07	  -3.465068163480190E-04	
 3.448205684642240E-04	  -7.939105000427230E-05	  -1.137546658582240E-04	   2.589746708816120E-06	  -4.127333150649070E-07	  -3.452493804356410E-04	
 3.346252283206510E-04	  -7.665975847147050E-05	  -1.102915035716150E-04	   2.517428399543110E-06	  -3.891602512451970E-07	  -3.318095962647690E-04	
 3.034073538264100E-04	  -6.852356430973000E-05	  -7.636611444456610E-05	   2.522360181338020E-06	   6.130877833731250E-08	  -2.904451563054590E-04	
 2.784919558810070E-04	  -6.121220710783470E-05	  -2.723800297334000E-05	   1.194722365764300E-02	  -1.605152326134590E-03	  -2.353323776978960E-04	
 2.541441556536810E-04	  -2.807084076908940E-05	  -7.041079585499010E-05	   3.332360373337090E-06	  -7.756993177823310E-07	  -3.744930885962120E-04	
 2.240614765955940E-04	  -2.002935020523840E-05	  -8.754151086905140E-05	   2.745503342436380E-06	  -1.190900594655990E-06	  -3.348974716902440E-04	
 3.413123188985790E-04	  -7.747682073382890E-05	  -1.130849037928330E-04	   1.986462021370450E-05	  -4.091813833271890E-06	  -3.434402725950920E-04	
 3.403590221364790E-04	  -7.725390873037100E-05	  -1.127018295435230E-04	   1.977101171237450E-05	  -4.071059162800720E-06	  -3.421535092577230E-04	
 3.301734046559000E-04	  -7.488280544435760E-05	  -1.091867826029010E-04	   1.937362992945570E-05	  -3.669545629360070E-06	  -3.283716957325090E-04	
 2.989853007106420E-04	  -6.774383911864520E-05	  -7.530489098091980E-05	   1.768135188661320E-05	  -2.965649892898070E-07	  -2.860623767026230E-04	
 2.740936630335760E-04	  -1.860885385937590E-04	   8.454296349821200E-05	   1.585573555285130E-02	  -2.347041248507060E-03	   6.080155757356540E-04	
 2.497690817918800E-04	  -2.600145341113770E-05	  -6.940947207771060E-05	   2.111743695327830E-05	  -5.313712111524800E-06	  -3.728223855489910E-04	
 2.197150907173580E-04	  -1.909037612656230E-05	  -8.597456708660690E-05	   1.861935304479560E-05	  -7.907734508332090E-06	  -3.322140658852120E-04	
 3.285402675490440E-04	  -7.281890980735350E-05	  -1.095399406398270E-04	   3.170964704162620E-05	  -6.816109425161190E-06	  -3.348439610856000E-04	
 3.275891843053310E-04	  -7.262620153114850E-05	  -1.091394756967200E-04	   3.158101771724580E-05	  -6.731415763554120E-06	  -3.335323844571660E-04	
 3.174272174364850E-04	  -7.058953953114620E-05	  -1.055659298873500E-04	   3.096987271527820E-05	  -6.021516901330100E-06	  -3.194488277479080E-04	
 2.863115310681160E-04	  -6.435644785330520E-05	  -7.225967654382480E-05	   2.808858854169110E-05	  -4.457665517915650E-07	  -2.763352797708610E-04	
 2.614776908156250E-04	  -3.501529955781130E-04	   2.822856142334900E-04	   2.008912215855950E-02	  -3.198129482404700E-03	   1.590540323326220E-03	
 2.372095903152870E-04	  -2.115491521525740E-05	  -6.642128978884200E-05	   3.464891188277360E-05	  -9.051937402428810E-06	  -3.662268975642580E-04	
 2.072253834512230E-04	  -1.560454809928380E-05	  -8.178768327301420E-05	   3.118680010876330E-05	  -1.275657073500300E-05	  -3.252310955527560E-04	
 3.090854135075410E-04	  -6.580599059665280E-05	  -1.040753105747350E-04	   3.925029048071620E-05	  -8.808837319799800E-06	  -3.215510798248040E-04	
 3.081368220310880E-04	  -6.565348790478080E-05	  -1.036778890174980E-04	   3.910118390019340E-05	  -8.706435695531680E-06	  -3.202284055526130E-04	
 2.980014787585560E-04	  -6.403263370127400E-05	  -9.996848817056550E-05	   3.833599175424460E-05	  -7.552012488636350E-06	  -3.059961188350210E-04	
 2.669673131709170E-04	  -5.903220999311540E-05	  -6.754329687608290E-05	   3.458889562321240E-05	  -1.428168115145130E-07	  -2.625156434481680E-04	
 2.421985357302170E-04	  -5.554445974371370E-04	   5.634612260600450E-04	   2.466859857782330E-02	  -4.170032926599040E-03	   2.703540135772230E-03	
 2.179940158456550E-04	  -1.406640952514000E-05	  -6.193241533650460E-05	   4.007573162371590E-05	  -1.308353121650990E-05	  -3.571922668899510E-04	
 1.880883653702940E-04	  -9.393281022932080E-06	  -7.642985690124620E-05	   3.396599423645990E-05	  -1.703235288204050E-05	  -3.142341534722590E-04	
 2.864473245264160E-04	  -5.791059341333920E-05	  -9.726895172736310E-05	   4.316500812794750E-05	  -9.431892001088670E-06	  -3.065238006483100E-04	
 2.855008065275060E-04	  -5.779504665465330E-05	  -9.692597955182210E-05	   4.298803472554300E-05	  -9.257887980821720E-06	  -3.051889549753360E-04	
 2.753876175829240E-04	  -5.662929282581690E-05	  -9.315273483311370E-05	   4.202707405790200E-05	  -8.092287168054660E-06	  -2.907855762213800E-04	
 2.444212879889590E-04	  -5.273625206450000E-05	  -6.202669047477760E-05	   3.761513398329870E-05	   9.897139767971550E-09	  -2.468411327636590E-04	
 2.197066513507560E-04	  -7.849476941308110E-04	   7.409119305935310E-04	   2.904911832553030E-02	  -5.159051711532290E-03	   3.859298853364360E-03	
 1.955550388869890E-04	  -7.486639774748460E-06	  -5.517253048938530E-05	   6.049514477783870E-05	  -1.589317337759630E-05	  -3.412728369153350E-04	
 1.657147576418950E-04	  -9.614275969767690E-07	  -6.798412160719200E-05	   5.814629862817480E-05	  -2.094079255721900E-05	  -3.065241123782120E-04	
 2.720415677267990E-04	  -5.529358953025550E-05	  -9.252785381992790E-05	   4.386347674424220E-05	  -9.493859968440610E-06	  -2.969856670000750E-04	
 2.710960925693430E-04	  -5.511024486398940E-05	  -9.220793951836030E-05	   4.368674974312160E-05	  -9.504345608071530E-06	  -2.956337463870430E-04	
 2.609940459936140E-04	  -5.323361416725400E-05	  -8.868755953982550E-05	   4.301698830971590E-05	  -8.115385060415200E-06	  -2.811971448428690E-04	
 2.300618340521750E-04	  -4.786231855467910E-05	  -5.880471275155910E-05	   3.816091235832180E-05	  -2.347004441322720E-07	  -2.372262821750740E-04	
 2.053744271630640E-04	  -8.880999318060940E-04	   6.674609678766890E-04	   3.139043241971130E-02	  -5.685489641609870E-03	   4.341976532080600E-03	
 1.812494241274330E-04	  -2.353000950948510E-05	  -4.970644076681570E-05	   7.891666871174810E-05	  -3.922641243061600E-06	  -2.670394824267350E-04	
 1.514420198929550E-04	  -9.239497359461140E-06	  -6.306967732969040E-05	   7.685682284891020E-05	  -7.612800207668930E-06	  -2.310743679540330E-04	
 2.685429174494600E-04	  -5.258187165502960E-05	  -9.164294139666420E-05	   4.468945462526060E-05	  -1.248384536319100E-05	  -2.921734281891890E-04	
 2.675976827227660E-04	  -5.283367781903010E-05	  -9.143366067611480E-05	   4.453804045272500E-05	  -1.224447817881530E-05	  -2.912073129664750E-04	
 2.574982050593240E-04	  -5.171801126557160E-05	  -8.792918079594400E-05	   4.369057709888970E-05	  -9.792502220128240E-06	  -2.783705317412990E-04	
 2.265738590625440E-04	  -4.708464656527720E-05	  -5.817578295503380E-05	   3.805156797678510E-05	  -3.271476254967050E-07	  -2.350030884132630E-04	
 2.018927300877560E-04	  -9.624370821209760E-04	   5.568091613827710E-04	   3.169771647906740E-02	  -5.728118830712250E-03	   4.764497432870540E-03	
